,age,education,default,balance,housing,loan,day,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single
0,0.6830928385739808,-0.3053083468611561,-0.117184991347747,-0.1990308494037879,-0.9654176557324816,-0.3925867711542392,0.0515668322590396,-0.7729842407231523,0.2068600170895586,1.116049195869386,0.4892568890706452,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,2.239056466501542,-0.1840186845246444,2.7859892407547844,-1.1354668149080638,-0.6902303314457872
1,0.8526001412236183,-1.807850718577851,-0.117184991347747,1.0310950365347809,-0.9654176557324816,2.547207581803924,0.0515668322590396,-0.8557750277977471,1.7730745513795805,-0.4852053503766987,-0.3619838367558999,2.155485727501156,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
2,0.1745709306250688,-1.807850718577851,-0.117184991347747,-0.4222513387599774,-0.9654176557324816,2.547207581803924,-0.0678383888801035,-0.941420669599052,-0.5762472500554522,-0.4852053503766987,-0.3619838367558999,2.155485727501156,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
3,0.3440782332747062,-1.807850718577851,-0.117184991347747,0.2335342610513145,1.0358211226635177,2.547207581803924,0.5291877168156125,-0.7615648218163117,-0.1846936164829468,-0.4852053503766987,-0.3619838367558999,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,3.3261711672952643,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
4,0.5135855359243435,-0.3053083468611561,-0.117184991347747,0.841055971272079,1.0358211226635177,2.547207581803924,0.5291877168156125,0.2262149136254043,-0.5762472500554522,-0.4852053503766987,-0.3619838367558999,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,5.101697992273903,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
5,0.0898172793002501,-0.3053083468611561,-0.117184991347747,-0.3944996022454241,1.0358211226635177,-0.3925867711542392,-0.0678383888801035,0.4374741634019564,0.2068600170895586,-0.4852053503766987,-0.3619838367558999,-0.4639325546169564,5.774705379690138,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
6,-0.3339509773238432,-0.3053083468611561,-0.117184991347747,-0.4415568945961884,1.0358211226635177,-0.3925867711542392,0.1709720533981828,-0.3104977749961061,-0.1846936164829468,-0.4852053503766987,-0.3619838367558999,2.155485727501156,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
7,1.5306293518221676,-0.3053083468611561,-0.117184991347747,-0.3794171367483843,-0.9654176557324816,-0.3925867711542392,1.603834707067901,-0.2933686466358451,-0.1846936164829468,-0.4852053503766987,-0.3619838367558999,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,3.657582121667836,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
8,-0.8424728852727552,-0.3053083468611561,-0.117184991347747,-0.2937487327251981,-0.9654176557324816,-0.3925867711542392,0.7679981590938989,-0.7844036596299929,-0.5762472500554522,-0.4852053503766987,-0.3619838367558999,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,3.3261711672952643,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,-1.1354668149080638,1.4487917358041271
9,-1.6052557471961233,-0.3053083468611561,-0.117184991347747,-0.492535627976183,1.0358211226635177,-0.3925867711542392,-0.7842697157149628,-0.6816288894684271,-0.5762472500554522,-0.4852053503766987,-0.3619838367558999,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,-1.1354668149080638,1.4487917358041271
10,-0.927226536597574,-0.3053083468611561,-0.117184991347747,-0.4077721718828192,-0.9654176557324816,-0.3925867711542392,-1.2618906002715358,-0.8072424974436743,0.2068600170895586,-0.4852053503766987,-0.3619838367558999,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,5.101697992273903,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,-1.1354668149080638,1.4487917358041271
11,-0.5882119312982992,-0.3053083468611561,-0.117184991347747,0.130370197051562,1.0358211226635177,-0.3925867711542392,1.2456190436504715,-0.5988381023938324,-0.1846936164829468,-0.4852053503766987,-0.3619838367558999,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
12,-0.927226536597574,-0.3053083468611561,-0.117184991347747,-0.4536228669938203,1.0358211226635177,-0.3925867711542392,-0.1872436100192468,-0.2905137919091349,-0.5762472500554522,-0.4852053503766987,-0.3619838367558999,2.155485727501156,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
13,-0.5034582799734806,1.1972340248555386,-0.117184991347747,-0.4497014259645899,-0.9654176557324816,2.547207581803924,0.5291877168156125,1.0084451087439887,-0.5762472500554522,-0.4852053503766987,-0.3619838367558999,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,2.7859892407547844,-1.1354668149080638,-0.6902303314457872
14,-0.8424728852727552,-0.3053083468611561,-0.117184991347747,-0.2319106241873347,1.0358211226635177,-0.3925867711542392,-1.5007010425498222,-0.6530803422013255,-0.5762472500554522,1.9166764689924285,1.7661179778104628,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,2.239056466501542,-0.1840186845246444,-0.3589389310523966,-1.1354668149080638,1.4487917358041271
15,0.8526001412236183,-0.3053083468611561,-0.117184991347747,-0.4771515131692024,-0.9654176557324816,-0.3925867711542392,1.2456190436504715,-0.5617249909466003,-0.1846936164829468,-0.4852053503766987,-0.3619838367558999,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
16,-0.6729655826231179,-0.3053083468611561,-0.117184991347747,-0.4358255577073133,1.0358211226635177,-0.3925867711542392,0.5291877168156125,-0.590273538213702,0.2068600170895586,2.48985281225097,0.0636365261573726,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,3.3261711672952643,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,-1.1354668149080638,1.4487917358041271
17,0.5135855359243435,-0.3053083468611561,8.533516011726235,-0.6774466549698915,1.0358211226635177,-0.3925867711542392,1.2456190436504715,-0.73301627454921,-0.1846936164829468,-0.4852053503766987,-0.3619838367558999,2.155485727501156,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
18,0.4288318845995248,1.1972340248555386,-0.117184991347747,-0.2385469090060322,1.0358211226635177,-0.3925867711542392,-1.1424853791323926,-0.6188220854808035,-0.5762472500554522,-0.4852053503766987,-0.3619838367558999,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,2.239056466501542,-0.1840186845246444,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
19,0.2593245819498875,-0.3053083468611561,-0.117184991347747,-0.4300942208184382,1.0358211226635177,-0.3925867711542392,-0.1872436100192468,-0.8472104636176165,-0.5762472500554522,2.844676262839591,0.0636365261573726,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,3.3261711672952643,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,2.7859892407547844,-1.1354668149080638,-0.6902303314457872
20,0.8526001412236183,-0.3053083468611561,-0.117184991347747,-0.1954110576844983,1.0358211226635177,-0.3925867711542392,-1.0230801579932494,-0.0621254137723219,0.598413650662064,-0.4852053503766987,-0.3619838367558999,2.155485727501156,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
21,-0.1644436746742058,-0.3053083468611561,-0.117184991347747,-0.4316024673681421,-0.9654176557324816,2.547207581803924,-1.1424853791323926,-0.6473706327479052,0.598413650662064,-0.4852053503766987,-0.3619838367558999,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,2.239056466501542,-0.1840186845246444,-0.3589389310523966,-1.1354668149080638,1.4487917358041271
