age,education,default,balance,housing,loan,uid1,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single
1.6132587755224228,1.3125295777162662,-0.13463925206005167,1.1679433370590568,0.8929882241046269,-0.43532502479518487,1,-0.3604194607175375,-0.5243529673785767,-0.18279303034578265,-0.16824345618390887,1.9402001930128119,-0.22822953431923385,-0.1895454196848641,-0.31914498821073484,-0.14489587306062435,-0.44922717432455556,-0.17037684568098677,-0.07967588515183205,-0.3603227224125843,0.8145655361444707,-0.6297240520091378
0.19819203905114519,-0.22084163320706948,-0.13463925206005167,0.14925580470125327,0.8929882241046269,-0.43532502479518487,10,-0.3604194607175375,-0.5243529673785767,-0.18279303034578265,-0.16824345618390887,-0.5154107311200522,-0.22822953431923385,-0.1895454196848641,-0.31914498821073484,-0.14489587306062435,2.22604521087481,-0.17037684568098677,-0.07967588515183205,-0.3603227224125843,-1.227648305295648,1.5879971501953838
0.48120538634540067,1.3125295777162662,-0.13463925206005167,0.0371494902894502,0.8929882241046269,-0.43532502479518487,100,-0.3604194607175375,-0.5243529673785767,-0.18279303034578265,-0.16824345618390887,1.9402001930128119,-0.22822953431923385,-0.1895454196848641,-0.31914498821073484,-0.14489587306062435,-0.44922717432455556,-0.17037684568098677,-0.07967588515183205,-0.3603227224125843,0.8145655361444707,-0.6297240520091378
-0.7451857852630398,-0.22084163320706948,-0.13463925206005167,-0.6957527821550844,-1.1198355958194979,-0.43532502479518487,1000,-0.3604194607175375,-0.5243529673785767,-0.18279303034578265,-0.16824345618390887,-0.5154107311200522,-0.22822953431923385,-0.1895454196848641,-0.31914498821073484,-0.14489587306062435,2.22604521087481,-0.17037684568098677,-0.07967588515183205,-0.3603227224125843,-1.227648305295648,1.5879971501953838
0.10385425661972668,-0.22084163320706948,-0.13463925206005167,1.2821354394594315,-1.1198355958194979,-0.43532502479518487,10000,-0.3604194607175375,-0.5243529673785767,-0.18279303034578265,-0.16824345618390887,-0.5154107311200522,-0.22822953431923385,-0.1895454196848641,-0.31914498821073484,-0.14489587306062435,2.22604521087481,-0.17037684568098677,-0.07967588515183205,-0.3603227224125843,0.8145655361444707,-0.6297240520091378
-0.27349687310594734,-1.754212844130405,-0.13463925206005167,0.21704323828955957,-1.1198355958194979,-0.43532502479518487,10001,2.774544964939352,-0.5243529673785767,-0.18279303034578265,-0.16824345618390887,-0.5154107311200522,-0.22822953431923385,-0.1895454196848641,-0.31914498821073484,-0.14489587306062435,-0.44922717432455556,-0.17037684568098677,-0.07967588515183205,-0.3603227224125843,0.8145655361444707,-0.6297240520091378
-0.17915909067452881,-0.22084163320706948,-0.13463925206005167,-0.807502610631825,-1.1198355958194979,-0.43532502479518487,10002,-0.3604194607175375,1.9071123121498648,-0.18279303034578265,-0.16824345618390887,-0.5154107311200522,-0.22822953431923385,-0.1895454196848641,-0.31914498821073484,-0.14489587306062435,-0.44922717432455556,-0.17037684568098677,-0.07967588515183205,-0.3603227224125843,0.8145655361444707,-0.6297240520091378
-0.5565102204002028,-0.22084163320706948,-0.13463925206005167,-2.205307298271536,0.8929882241046269,-0.43532502479518487,10003,-0.3604194607175375,-0.5243529673785767,-0.18279303034578265,-0.16824345618390887,-0.5154107311200522,-0.22822953431923385,-0.1895454196848641,3.133372094001643,-0.14489587306062435,-0.44922717432455556,-0.17037684568098677,-0.07967588515183205,-0.3603227224125843,0.8145655361444707,-0.6297240520091378
-0.27349687310594734,-0.22084163320706948,-0.13463925206005167,0.0371494902894502,0.8929882241046269,2.2971341940897783,10004,2.774544964939352,-0.5243529673785767,-0.18279303034578265,-0.16824345618390887,-0.5154107311200522,-0.22822953431923385,-0.1895454196848641,-0.31914498821073484,-0.14489587306062435,-0.44922717432455556,-0.17037684568098677,-0.07967588515183205,-0.3603227224125843,0.8145655361444707,-0.6297240520091378
-0.08482130824311032,-0.22084163320706948,-0.13463925206005167,-2.205307298271536,-1.1198355958194979,-0.43532502479518487,10005,-0.3604194607175375,-0.5243529673785767,-0.18279303034578265,-0.16824345618390887,1.9402001930128119,-0.22822953431923385,-0.1895454196848641,-0.31914498821073484,-0.14489587306062435,-0.44922717432455556,-0.17037684568098677,-0.07967588515183205,-0.3603227224125843,0.8145655361444707,-0.6297240520091378
1.6132587755224228,-1.754212844130405,-0.13463925206005167,0.14925580470125327,-1.1198355958194979,2.2971341940897783,10006,-0.3604194607175375,-0.5243529673785767,-0.18279303034578265,-0.16824345618390887,-0.5154107311200522,4.381553872871072,-0.1895454196848641,-0.31914498821073484,-0.14489587306062435,-0.44922717432455556,-0.17037684568098677,-0.07967588515183205,2.7752898659967364,-1.227648305295648,-0.6297240520091378
-1.4998880447143879,-0.22084163320706948,-0.13463925206005167,-0.6957527821550844,0.8929882241046269,-0.43532502479518487,10007,2.774544964939352,-0.5243529673785767,-0.18279303034578265,-0.16824345618390887,-0.5154107311200522,-0.22822953431923385,-0.1895454196848641,-0.31914498821073484,-0.14489587306062435,-0.44922717432455556,-0.17037684568098677,-0.07967588515183205,-0.3603227224125843,-1.227648305295648,1.5879971501953838
-0.5565102204002028,-1.754212844130405,-0.13463925206005167,0.14925580470125327,-1.1198355958194979,-0.43532502479518487,10009,-0.3604194607175375,-0.5243529673785767,-0.18279303034578265,-0.16824345618390887,-0.5154107311200522,-0.22822953431923385,-0.1895454196848641,-0.31914498821073484,-0.14489587306062435,-0.44922717432455556,5.869342139790509,-0.07967588515183205,-0.3603227224125843,0.8145655361444707,-0.6297240520091378
-0.17915909067452881,-1.754212844130405,-0.13463925206005167,-0.8019176138593451,0.8929882241046269,-0.43532502479518487,10010,-0.3604194607175375,1.9071123121498648,-0.18279303034578265,-0.16824345618390887,-0.5154107311200522,-0.22822953431923385,-0.1895454196848641,-0.31914498821073484,-0.14489587306062435,-0.44922717432455556,-0.17037684568098677,-0.07967588515183205,-0.3603227224125843,-1.227648305295648,1.5879971501953838
0.00951647418830818,1.3125295777162662,-0.13463925206005167,0.2508418813336352,0.8929882241046269,2.2971341940897783,10011,-0.3604194607175375,-0.5243529673785767,-0.18279303034578265,-0.16824345618390887,1.9402001930128119,-0.22822953431923385,-0.1895454196848641,-0.31914498821073484,-0.14489587306062435,-0.44922717432455556,-0.17037684568098677,-0.07967588515183205,-0.3603227224125843,-1.227648305295648,1.5879971501953838
1.5189209930910041,-0.22084163320706948,-0.13463925206005167,1.0534913964860086,-1.1198355958194979,-0.43532502479518487,10012,-0.3604194607175375,-0.5243529673785767,-0.18279303034578265,5.943767577544821,-0.5154107311200522,-0.22822953431923385,-0.1895454196848641,-0.31914498821073484,-0.14489587306062435,-0.44922717432455556,-0.17037684568098677,-0.07967588515183205,-0.3603227224125843,0.8145655361444707,-0.6297240520091378
-0.5565102204002028,-0.22084163320706948,-0.13463925206005167,0.6495869030371747,0.8929882241046269,-0.43532502479518487,10013,-0.3604194607175375,1.9071123121498648,-0.18279303034578265,-0.16824345618390887,-0.5154107311200522,-0.22822953431923385,-0.1895454196848641,-0.31914498821073484,-0.14489587306062435,-0.44922717432455556,-0.17037684568098677,-0.07967588515183205,-0.3603227224125843,0.8145655361444707,-0.6297240520091378
