age,education,default,balance,housing,loan,uid1,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single
1.4245832106595857,-1.754212844130405,-0.1346392520600516,0.1492558047012532,0.8929882241046269,-0.4353250247951848,15643,-0.3604194607175375,1.9071123121498648,-0.1827930303457826,-0.1682434561839088,-0.5154107311200522,-0.2282295343192338,-0.1895454196848641,-0.3191449882107348,-0.1448958730606243,-0.4492271743245555,-0.1703768456809867,-0.079675885151832,-0.3603227224125843,0.8145655361444707,-0.6297240520091378
0.2925298214825637,-0.2208416332070694,-0.1346392520600516,-2.205307298271536,0.8929882241046269,-0.4353250247951848,8073,-0.3604194607175375,-0.5243529673785767,5.470668099917912,-0.1682434561839088,-0.5154107311200522,-0.2282295343192338,-0.1895454196848641,-0.3191449882107348,-0.1448958730606243,-0.4492271743245555,-0.1703768456809867,-0.079675885151832,2.7752898659967364,-1.227648305295648,-0.6297240520091378
-0.8395235676944584,1.3125295777162662,-0.1346392520600516,0.1492558047012532,0.8929882241046269,-0.4353250247951848,20150,-0.3604194607175375,-0.5243529673785767,-0.1827930303457826,-0.1682434561839088,1.940200193012812,-0.2282295343192338,-0.1895454196848641,-0.3191449882107348,-0.1448958730606243,-0.4492271743245555,-0.1703768456809867,-0.079675885151832,2.7752898659967364,-1.227648305295648,-0.6297240520091378
-0.0848213082431103,-0.2208416332070694,-0.1346392520600516,-2.205307298271536,0.8929882241046269,2.2971341940897783,4191,-0.3604194607175375,1.9071123121498648,-0.1827930303457826,-0.1682434561839088,-0.5154107311200522,-0.2282295343192338,-0.1895454196848641,-0.3191449882107348,-0.1448958730606243,-0.4492271743245555,-0.1703768456809867,-0.079675885151832,-0.3603227224125843,0.8145655361444707,-0.6297240520091378
-0.8395235676944584,1.3125295777162662,-0.1346392520600516,-0.8019176138593451,-1.119835595819498,-0.4353250247951848,23256,-0.3604194607175375,-0.5243529673785767,-0.1827930303457826,-0.1682434561839088,1.940200193012812,-0.2282295343192338,-0.1895454196848641,-0.3191449882107348,-0.1448958730606243,-0.4492271743245555,-0.1703768456809867,-0.079675885151832,-0.3603227224125843,0.8145655361444707,-0.6297240520091378
0.6698809512082377,-0.2208416332070694,-0.1346392520600516,0.0371494902894502,-1.119835595819498,-0.4353250247951848,14900,-0.3604194607175375,-0.5243529673785767,-0.1827930303457826,-0.1682434561839088,-0.5154107311200522,-0.2282295343192338,-0.1895454196848641,-0.3191449882107348,-0.1448958730606243,2.22604521087481,-0.1703768456809867,-0.079675885151832,-0.3603227224125843,0.8145655361444707,-0.6297240520091378
-0.3678346555373658,-0.2208416332070694,-0.1346392520600516,-0.1715464675379735,0.8929882241046269,-0.4353250247951848,33570,-0.3604194607175375,-0.5243529673785767,-0.1827930303457826,-0.1682434561839088,-0.5154107311200522,-0.2282295343192338,-0.1895454196848641,-0.3191449882107348,-0.1448958730606243,2.22604521087481,-0.1703768456809867,-0.079675885151832,-0.3603227224125843,-1.227648305295648,1.5879971501953838
1.6132587755224228,-0.2208416332070694,-0.1346392520600516,0.3248789946443282,0.8929882241046269,-0.4353250247951848,30684,-0.3604194607175375,-0.5243529673785767,-0.1827930303457826,-0.1682434561839088,-0.5154107311200522,-0.2282295343192338,-0.1895454196848641,-0.3191449882107348,-0.1448958730606243,-0.4492271743245555,5.869342139790509,-0.079675885151832,-0.3603227224125843,0.8145655361444707,-0.6297240520091378
1.1415698633653302,-1.754212844130405,7.427254568778955,-0.6957527821550844,-1.119835595819498,-0.4353250247951848,23517,-0.3604194607175375,-0.5243529673785767,-0.1827930303457826,5.943767577544821,-0.5154107311200522,-0.2282295343192338,-0.1895454196848641,-0.3191449882107348,-0.1448958730606243,-0.4492271743245555,-0.1703768456809867,-0.079675885151832,-0.3603227224125843,0.8145655361444707,-0.6297240520091378
0.1038542566197266,-0.2208416332070694,-0.1346392520600516,1.2821354394594315,-1.119835595819498,-0.4353250247951848,18997,-0.3604194607175375,-0.5243529673785767,-0.1827930303457826,-0.1682434561839088,1.940200193012812,-0.2282295343192338,-0.1895454196848641,-0.3191449882107348,-0.1448958730606243,-0.4492271743245555,-0.1703768456809867,-0.079675885151832,-0.3603227224125843,-1.227648305295648,1.5879971501953838
