age,education,default,balance,housing,loan,day,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,id1
-0.927226536597574,1.1972340248555386,-0.117184991347747,-0.4913290307364198,1.0358211226635177,-0.3925867711542392,-1.0230801579932494,-0.573144409853441,-0.5762472500554522,-0.4852053503766987,-0.3619838367558999,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,2.239056466501542,-0.1840186845246444,-0.3589389310523966,-1.1354668149080638,1.4487917358041271,5601
1.700136654471805,1.1972340248555386,-0.117184991347747,15.370598283190434,-0.9654176557324816,-0.3925867711542392,-0.6648644945758196,-0.2419812615550622,-0.5762472500554522,-0.4852053503766987,-0.3619838367558999,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,5.101697992273903,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,2.7859892407547844,-1.1354668149080638,-0.6902303314457872,2468
-1.3509947932216673,-1.807850718577851,-0.117184991347747,-0.3797187860583251,1.0358211226635177,-0.3925867711542392,-0.5454592734366764,1.2682368888746134,-0.1846936164829468,-0.4852053503766987,-0.3619838367558999,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,5.880708614865188,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,-1.1354668149080638,1.4487917358041271,1878
-0.5034582799734806,-0.3053083468611561,-0.117184991347747,-0.4699119297306233,-0.9654176557324816,-0.3925867711542392,0.8874033802330421,-0.361885160076889,-0.1846936164829468,-0.4852053503766987,-0.3619838367558999,2.155485727501156,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,0.8806950470683438,-0.6902303314457872,10748
0.4288318845995248,-1.807850718577851,-0.117184991347747,0.1207174191334565,-0.9654176557324816,-0.3925867711542392,1.7232399282070443,0.1405692718240995,-0.1846936164829468,-0.4852053503766987,-0.3619838367558999,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,5.101697992273903,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,-1.1354668149080638,1.4487917358041271,9288
0.4288318845995248,-0.3053083468611561,-0.117184991347747,-0.2783646179182174,1.0358211226635177,-0.3925867711542392,0.290377274537326,-0.7844036596299929,0.598413650662064,-0.4852053503766987,-0.3619838367558999,2.155485727501156,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,2.7859892407547844,-1.1354668149080638,-0.6902303314457872,8581
2.1239049110958983,-0.3053083468611561,-0.117184991347747,-0.3151658337309946,-0.9654176557324816,-0.3925867711542392,-0.4260540522975332,0.2347794778055348,-0.1846936164829468,3.090323267093252,0.4892568890706452,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,0.8806950470683438,-0.6902303314457872,4431
0.5983391872491622,1.1972340248555386,-0.117184991347747,1.112540350218796,1.0358211226635177,-0.3925867711542392,0.5291877168156125,1.191155811253439,-0.5762472500554522,-0.4852053503766987,-0.3619838367558999,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,0.8806950470683438,-0.6902303314457872,5078
1.191614746522893,1.1972340248555386,-0.117184991347747,-0.440651946666366,1.0358211226635177,-0.3925867711542392,-0.903674936854106,-0.8614847372511674,1.3815209178070746,-0.4852053503766987,-0.3619838367558999,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,0.8806950470683438,-0.6902303314457872,5346
-0.927226536597574,-0.3053083468611561,-0.117184991347747,-0.584538667508126,1.0358211226635177,2.547207581803924,0.290377274537326,-0.0078831739648289,-0.5762472500554522,1.2161276050097662,0.0636365261573726,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,2.239056466501542,-0.1840186845246444,-0.3589389310523966,0.8806950470683438,-0.6902303314457872,8274
-1.0967338392472112,1.1972340248555386,-0.117184991347747,-0.0144214717200203,1.0358211226635177,-0.3925867711542392,-1.7395114848281086,-0.4361113829713532,-0.1846936164829468,-0.4852053503766987,-0.3619838367558999,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,-1.1354668149080638,1.4487917358041271,3901
-0.6729655826231179,1.1972340248555386,-0.117184991347747,-0.3444258167952519,1.0358211226635177,-0.3925867711542392,-1.0230801579932494,-0.9813886357729942,-0.5762472500554522,2.826480188450431,0.4892568890706452,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,-1.1354668149080638,1.4487917358041271,6165
0.1745709306250688,-0.3053083468611561,-0.117184991347747,-0.4593542038826954,1.0358211226635177,-0.3925867711542392,1.365024264789615,-0.8871784297915588,0.2068600170895586,-0.4852053503766987,-0.3619838367558999,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.4466166954522901,-0.1840186845246444,-0.3589389310523966,-1.1354668149080638,1.4487917358041271,8135
0.6830928385739808,1.1972340248555386,-0.117184991347747,-0.3405043757660215,-0.9654176557324816,-0.3925867711542392,-1.7395114848281086,-0.221997278468091,-0.1846936164829468,-0.4852053503766987,-0.3619838367558999,-0.4639325546169564,-0.1731690076375218,-0.1580237499348341,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,2.239056466501542,-0.1840186845246444,-0.3589389310523966,0.8806950470683438,-0.6902303314457872,7105
